listing_id,name,price,latitude,longitude,accommodates,bathrooms,bedrooms,num_beds,rating_accuracy,rating_cleanliness,rating_communication,rating_location,rating_value,review_score_average,price_per_person,amenities_count,Quarter_Or_City
4294908,Massive upscale room Brighton ,67,42.34607693,-71.15648767,2,1,1,1,0,,,,,4.694469026548672,33.5,12,Brighton
3868428,Awesome Room w-Free Parking! :D,75,42.3350702,-71.11805488,2,1,1,1,0,,,,,4.694469026548672,37.5,17,Brookline
79762,Cambridge Getaway @ Harvard & MIT ,200,42.37057228,-71.10029354,5,1,2,2,5,5.0,5.0,5.0,4.5,4.9,40.0,10,Cambridge
3363746,Chill & Grill-Entire Charming Apt!,135,42.33520273,-71.11976165,3,1,1,1,5,5.0,5.0,5.0,4.5,4.9,45.0,12,Brookline
1023348, Sweet Green Bungalow on Park ,72,42.32871708,-71.14663664,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,36.0,13,Brookline
1309643,Sunlit Brookline Condo near T,249,42.34254319,-71.11998486,6,2,3,2,5,5.0,4.5,5.0,5.0,4.9,41.5,18,Brookline
666913, Sunny centrally located single ,35,42.38152001,-71.08619692,1,1,1,1,5,5.0,5.0,4.5,5.0,4.9,35.0,3,Somerville
46772,Sunny room close to Tufts/Davis Sq,70,42.39848529,-71.12713033,1,0,1,1,4,4.5,5.0,5.0,4.5,4.7,70.0,6,Somerville
2652800,Beautiful renovation near Harvard 1,128,42.37981928,-71.10264644,4,1,1,2,5,4.5,5.0,4.5,4.5,4.7,32.0,14,Somerville
2226904,Room in great North End apartment,110,42.36725724,-71.04671795,2,1,1,1,4,5.0,5.0,5.0,4.5,4.8,55.0,9,Boston
3432321,"Large, Sunny Beacon Hill Studio ",180,42.35522575,-71.07128415,2,1,0,1,5,4.5,5.0,5.0,4.5,4.8,90.0,13,Beacon Hill
3718044,Best Location In Boston! ,120,42.3549901,-71.06811787,2,2,1,1,5,5.0,5.0,5.0,4.5,4.9,60.0,9,Beacon Hill
3209098,Luxury Apartment in Boston         ,99,42.35286878,-71.04998541,2,1,1,1,5,5.0,5.0,4.5,4.5,4.8,49.5,16,Boston
3857514,Sublet 1 bdr in two 2brd apt,800,42.37455316,-71.19796347,1,0,1,1,0,,,,,4.694469026548672,800.0,2,Watertown
3959829,Cozy room ,45,42.36294662,-71.18869336,1,1,1,1,0,,,,,4.694469026548672,45.0,3,Watertown
3267529,WELCOME HOME TO WATERTOWN,150,42.37917382,-71.18884316,2,1,1,2,0,,,,,4.694469026548672,75.0,15,Watertown
2498835,Suite of Rooms,135,42.37531661,-71.176538,2,1,1,3,0,,,,,4.694469026548672,67.5,5,Watertown
3771438,Cozy BR with PRIVATE Bathroom ,79,42.36276824,-71.18984859,2,1,1,1,0,,,,,4.694469026548672,39.5,9,Watertown
1456333,"Full apt, sleeps 5, mins to Cam/Bos",165,42.37073062,-71.1569883,4,1,1,2,0,,,,,4.694469026548672,41.25,8,Watertown
1151716,Lovely Home 10 min to Cambridge,295,42.37878865,-71.17731077,6,1,3,3,0,,,,,4.694469026548672,49.16666666666666,13,Watertown
2256934,Lovely studio style room in home,45,42.37321896,-71.15209322,1,1,1,1,0,,,,,4.694469026548672,45.0,7,Watertown
4613967, 1 BR apartment /private entry,95,42.36840668,-71.16961382,2,1,1,1,0,,,,,4.694469026548672,47.5,14,Watertown
1689048,Sunny Private Room Separate Entry ,119,42.37721984,-71.18612681,2,0,1,1,0,,,,,4.694469026548672,59.5,10,Watertown
1616648,Private Room in a Sunny Quiet Home ,95,42.37688471,-71.18605334,2,1,1,2,5,5.0,5.0,5.0,5.0,5.0,47.5,8,Watertown
3331467,"Beautiful apt near Tufts, Harvard",180,42.40170578,-71.12725179,5,1,3,5,5,5.0,5.0,5.0,5.0,5.0,36.0,15,Somerville
4445297,"Cozy private BR, Brookline, BOSTON",60,42.33739691,-71.12472755,4,1,1,3,0,,,,,4.694469026548672,15.0,10,Brookline
1403630,Fabulous location Camb+Boston # 2A,130,42.3933159,-71.12319144,3,1,1,2,5,5.0,5.0,5.0,4.5,4.9,43.333333333333336,7,Somerville
251657,"connected ,centrally located pad",46,42.38134531,-71.08847907,2,0,1,1,5,5.0,5.0,4.5,5.0,4.9,23.0,6,Somerville
2674955,1 BR Apt in Brookline Village,125,42.33227219,-71.11907543,4,1,1,3,4,4.5,5.0,5.0,4.5,4.7,31.25,12,Brookline
1979977,3 Sunny cozy room in Brookline (L),80,42.35147778,-71.11936581,1,1,1,1,5,5.0,4.5,5.0,4.5,4.8,80.0,10,Allston
182483,Room in Historic Home in Wash. Sq.,135,42.33838752,-71.13550785,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,67.5,8,Brookline
1360739,Stylish Brookline Condo Near Boston,225,42.33606357,-71.11231914,4,1,2,2,5,5.0,5.0,5.0,5.0,5.0,56.25,11,Brookline
4340110,"Large, nice and clear place",84,42.35090343,-71.12189968,1,1,1,1,0,,,,,4.694469026548672,84.0,5,Brookline
4142159,Cambridge Condo,275,42.39016515,-71.12225611,4,1,2,3,5,5.0,5.0,5.0,4.5,4.9,68.75,14,Cambridge
3894859,Nice apt in brookline ,120,42.34038424,-71.14536701,4,1,1,2,5,5.0,5.0,5.0,5.0,5.0,30.0,9,Brighton
2203114,"Great Davis Location, Easy T Access",80,42.40226246,-71.12349044,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,40.0,8,Somerville
3650468,Eclectic apt in Cambridge/Somervile,125,42.38543731,-71.11540133,4,2,2,2,4,4.5,5.0,4.5,5.0,4.7,31.25,8,Somerville
860634,Home on quiet street near Harvard,70,42.38391441,-71.114493,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,35.0,9,Cambridge
285356,"centrally located, connected pad",46,42.38314089,-71.08754941,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,23.0,5,Somerville
23602,Urban Oasis Close to Everything ,90,42.38503079,-71.10769094,2,1,1,2,5,5.0,5.0,4.5,5.0,4.9,45.0,5,Somerville
4081272,Perfectly Located Davis Sq 2 Bed. ,150,42.3988966,-71.12409081,4,1,2,2,0,,,,,4.694469026548672,37.5,17,Somerville
591318,Close and Convenient to everywhere,46,42.38215416,-71.08822058,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,23.0,4,Somerville
1209491,Cambridge/Somerville private room,99,42.37541919,-71.09910161,2,0,1,1,5,5.0,4.5,4.5,4.5,4.7,49.5,9,Somerville
584605,Full Apt. Near Harvard/MIT/Porter,80,42.38131326,-71.10646782,2,1,1,1,5,4.5,5.0,4.5,4.5,4.7,40.0,8,Somerville
456429,"Airy and elegant, fabulous location",225,42.39438918,-71.12596334,7,2,3,5,5,5.0,5.0,5.0,5.0,5.0,32.142857142857146,17,Cambridge
10906,Sofa-isticated Basic,30,42.38295733,-71.09334182,1,1,1,1,5,5.0,5.0,4.5,5.0,4.9,30.0,10,Somerville
4041681,1BR+Bath in Davis Sq 3min to Subway,100,42.39601031,-71.11877133,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,50.0,18,Somerville
3012529,"Great Loc, Comfy Rm, Homey Apt",75,42.34536599,-71.13987118,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,37.5,8,Brighton
1168180,Room for Rent Near Harvard,75,42.37758076,-71.17724149,2,1,1,1,5,4.5,5.0,4.0,4.5,4.6,37.5,6,Watertown
2811139,Lux 3B Apt. nr Tufts Harvard MIT,169,42.39694613,-71.10468372,7,1,3,3,4,4.5,4.5,4.0,4.0,4.3,24.142857142857142,14,Somerville
2798599,Boston's Most Historic District!,150,42.37408038,-71.06009415,2,1,1,1,0,,,,,4.694469026548672,75.0,15,Charlestown
1623240,Gorgeous 3br/3.5b Charlestown condo,500,42.37855631,-71.06338379,6,3,3,3,5,5.0,5.0,5.0,5.0,5.0,83.33333333333333,16,Charlestown
3897000,Charming condo w/view of Monument!,285,42.37667567,-71.0589729,4,1,1,2,5,5.0,5.0,5.0,5.0,5.0,71.25,11,Charlestown
4056545,Charming Bdrm- 10 Min From Downtown,65,42.38026948,-71.07097518,2,1,1,1,0,,,,,4.694469026548672,32.5,2,Charlestown
4593057,Private suite on its own floor,140,42.38007627,-71.06890477,3,1,1,2,0,,,,,4.694469026548672,46.66666666666666,14,Charlestown
3873986,Charming Charlestown Apt,200,42.37694353,-71.06246419,4,1,1,1,5,4.5,4.5,4.0,4.5,4.5,50.0,16,Charlestown
4614851,Penthouse with a birds eye view! ,215,42.38079733,-71.06477152,2,1,1,1,0,,,,,4.694469026548672,107.5,11,Charlestown
3749523,Grand Colonial in Historic Boston.,450,42.37191326,-71.0633302,6,3,3,4,5,4.5,5.0,5.0,5.0,4.9,75.0,16,Charlestown
1421610,Monument Sq 2Bed/2Bath w/ Roof Deck,400,42.37618094,-71.05987824,4,2,2,2,5,5.0,5.0,4.5,5.0,4.9,100.0,14,Charlestown
4300697,Loft BR in Charlestown's Navy Yard,90,42.37493081,-71.05351721,2,1,1,1,0,,,,,4.694469026548672,45.0,15,Charlestown
2998559,female/roommate by Harvard Square ,75,42.37377413,-71.06350077,2,1,1,1,0,,,,,4.694469026548672,37.5,8,Charlestown
77681,Waterfall Room: Bunker Hill B&B,160,42.37853325,-71.06176887,2,1,1,1,4,4.5,4.5,4.5,4.0,4.4,80.0,11,Charlestown
45987,Gorgeous Garden Studio Charlestown,135,42.37404333,-71.06117667,3,0,1,1,4,4.5,4.5,4.5,4.5,4.5,45.0,10,Charlestown
4052238,Historic Charlestown Condo,249,42.37311684,-71.06237938,6,2,2,3,0,,,,,4.694469026548672,41.5,14,Charlestown
4204961,"Stunning Loft, 360 views of Boston ",170,42.37962336,-71.0659581,4,1,1,2,0,,,,,4.694469026548672,42.5,12,Charlestown
3250392,Contemporary and Stylish 2 Bed,250,42.38099899,-71.07040856,4,2,2,2,0,,,,,4.694469026548672,62.5,12,Charlestown
365220,Davis Square Studio!,145,42.38817408,-71.12898142,2,1,0,1,5,5.0,5.0,5.0,5.0,5.0,72.5,11,Cambridge
3869780,"Serene Suite Near Bus, Train, Tufts",85,42.4186962,-71.13027626,3,1,1,2,4,5.0,4.5,4.0,4.5,4.5,28.33333333333333,17,Medford
1605942,"Walk to Tufts, Medford bedroom #2",54,42.41456691,-71.12195858,1,1,1,1,5,5.0,5.0,4.5,4.5,4.8,54.0,8,Medford
1437252,Internatnl House for Scholars (2),62,42.39912136,-71.09851257,2,1,1,2,5,4.5,5.0,4.0,4.5,4.6,31.0,12,Medford
1581567,Internatnl House for Scholars (5),62,42.39901743,-71.09932986,2,1,1,2,5,4.5,5.0,4.0,4.5,4.6,31.0,11,Medford
1462254,Internatnl House for Scholars (4),62,42.40010576,-71.09988825,2,1,1,2,5,5.0,5.0,4.5,4.5,4.8,31.0,11,Medford
38221,New England Home (Welcomes You),70,42.4380842,-71.09303377,3,2,1,2,4,4.0,4.5,4.0,4.5,4.2,23.33333333333333,16,Medford
3847817,Clean friendly and convenient!,80,42.40587575,-71.10907334,1,1,1,1,0,,,,,4.694469026548672,80.0,8,Medford
1320510,"Luxurious Room near Tufts,T, Boston",65,42.41702006,-71.08669625,2,1,1,1,4,4.5,5.0,4.0,4.5,4.5,32.5,12,Medford
1551598,Private room in Boston area home,85,42.42225795,-71.13537187,3,2,1,1,5,4.5,5.0,5.0,5.0,4.9,28.33333333333333,12,Medford
3883209,Restored 1920s Bungalow ,145,42.43793411,-71.09820129,4,1,2,2,5,5.0,5.0,4.5,4.5,4.8,36.25,9,Medford
893873,"Friendly Home, Easy Commute to City",65,42.41865784,-71.13112035,2,1,1,1,4,5.0,5.0,4.0,4.5,4.6,32.5,16,Medford
1472481,John and Robert's Harbor View ,74,42.30977354,-71.04715292,3,3,1,2,5,5.0,5.0,5.0,5.0,5.0,24.666666666666668,11,Dorchester
2763897,Master Suite,80,42.42767065,-71.08945272,2,3,1,1,4,4.5,5.0,4.5,4.5,4.6,40.0,13,Medford
2242073,Private room near Mystic River ,80,42.4158231,-71.10273212,2,1,1,1,5,5.0,5.0,4.5,4.5,4.8,40.0,12,Medford
619142, Getaway in Historic Charlestown,175,42.37807869,-71.06343261,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,87.5,8,Charlestown
44205,Elegance at Salem Street Court,235,42.37655111,-71.06676906,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,117.5,9,Charlestown
244969,Bright Clean Bedroom Near Tufts ,65,42.4204557,-71.12458911,1,2,1,1,4,4.5,5.0,4.5,4.5,4.5,65.0,12,Medford
1541662,Internatnl House for Scholars (3),62,42.40006703,-71.09842361,2,1,1,2,4,4.5,4.5,4.5,5.0,4.6,31.0,11,Medford
2763030,Quiet Sunny Room on the top floor,70,42.42580119,-71.08995808,2,1,1,1,5,5.0,5.0,4.5,4.5,4.8,35.0,7,Medford
2358105,Lux 3B Apt... nr Tufts Harvard MIT,169,42.39670841,-71.10316809,5,1,3,3,5,5.0,5.0,4.5,5.0,4.9,33.8,15,Somerville
447826,"Sweet Little House in JP, Boston",71,42.31713375,-71.10965966,2,1,1,1,4,4.5,5.0,5.0,5.0,4.8,35.5,9,Jamaica Plain
2742885,Charming Room in the South End ,80,42.33647144,-71.08263679,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,40.0,8,Roxbury
1048397,Easy Access to Downtown and Airport,85,42.36920373,-71.0338851,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,42.5,14,East Boston
1115394,A comfy room in the hills of JP,82,42.31165694,-71.10077165,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,41.0,9,Jamaica Plain
208849,Calm relaxing and just perfect room,55,42.38792183,-70.97305536,2,1,1,1,4,4.5,4.5,4.5,4.5,4.5,27.5,8,Winthrop
3166256,Welcome to Shangri la ,125,42.32519126,-71.06096896,4,1,2,2,4,5.0,4.5,4.5,4.5,4.6,31.25,14,Dorchester
3740785,Comfortable Davis Square Condo ,145,42.39465139,-71.12431329,3,1,1,2,5,5.0,5.0,5.0,4.5,4.9,48.333333333333336,9,Somerville
2625993,Beautiful 1-bedroom 10 Min to Hrvrd,75,42.37832214,-71.10076128,3,1,1,1,4,4.5,5.0,4.0,4.5,4.5,25.0,11,Somerville
2295333,Brand New 3BD Home near Boston & T,265,42.38922687,-71.08267293,8,1,3,3,4,4.5,5.0,4.5,4.5,4.6,33.125,11,Somerville
4543953,Sunny Rm in Awesome Central Sq Apt,65,42.36849036,-71.10445446,2,1,1,1,0,,,,,4.694469026548672,32.5,8,Cambridge
3479548,Beautiful renovation near Harvard 3,99,42.38169708,-71.10391302,2,1,1,1,4,5.0,5.0,5.0,4.5,4.8,49.5,13,Somerville
718194,Sunny Spacious Teele/Tufts +Parking,120,42.40431231,-71.12580057,4,1,1,2,4,4.5,5.0,4.5,4.5,4.6,30.0,12,Somerville
2799505,Beautiful renovation near Harvard 2,123,42.37987639,-71.10526222,2,1,1,1,5,4.5,5.0,4.5,4.5,4.7,61.5,12,Somerville
1936731,Fantastic apt for 1-4 at Harvard,199,42.3702573,-71.10712805,4,1,1,2,5,5.0,5.0,5.0,5.0,5.0,49.75,12,Cambridge
1347262,Near Harvard/Union/Inman + Topiary,78,42.39242943,-71.09210035,1,1,1,1,5,4.0,5.0,5.0,4.5,4.7,78.0,10,Somerville
3133359,Harvard & MIT -- 2 separate beds ,99,42.37884975,-71.10703755,2,1,1,2,5,4.5,5.0,4.5,4.5,4.7,49.5,7,Somerville
4248554,(1) Harvard /MIT/ MGH Guest House,80,42.37164852,-71.10035165,2,2,1,2,4,5.0,5.0,5.0,4.5,4.8,40.0,9,Cambridge
4225397,(4) Guest Home by MIT and Harvard,79,42.37191396,-71.10208811,1,2,1,1,5,5.0,5.0,4.5,4.5,4.8,79.0,9,Cambridge
3513873,Near Harvard Private Back Bedroom,83,42.38044745,-71.12338504,1,1,1,1,5,4.5,5.0,5.0,5.0,4.9,83.0,9,Cambridge
1549303,"Great, Clean MIT/Harvard Room",89,42.36581588,-71.09500221,2,1,1,1,4,4.0,4.0,4.5,4.0,4.1,44.5,7,Cambridge
1943229,"""Davis Room"" 5 min walk to Davis Sq",75,42.39061334,-71.12693301,2,1,1,2,4,4.5,4.5,4.5,4.5,4.5,37.5,7,Cambridge
203669,Great Davis Square Location,85,42.38793825,-71.12806242,1,0,1,1,5,4.5,5.0,5.0,5.0,4.9,85.0,7,Cambridge
1984737,Charming Harvard Victorian w/pkng,334,42.38115876,-71.13325534,8,1,2,4,4,4.5,5.0,5.0,4.5,4.7,41.75,16,Cambridge
3538589,Two bedroom third floor apartment,150,42.38262602,-71.11439486,4,1,2,2,4,4.0,5.0,5.0,4.0,4.5,37.5,10,Cambridge
3888984,Luxury on The Hill,160,42.38173348,-71.09208057,4,2,2,3,4,4.5,5.0,4.5,4.0,4.5,40.0,10,Somerville
2249842,Cute Cambridge house with yard,185,42.39087083,-71.12533108,4,1,1,2,5,4.5,5.0,4.5,4.5,4.7,46.25,11,Cambridge
623731,Furnished Room in Luxurious Condo,125,42.33274721,-71.0571886,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,62.5,15,South Boston
1307097,Bedroom in Big and Bright Inman Apt,100,42.37209932,-71.09850364,2,1,1,1,4,5.0,5.0,4.5,4.5,4.7,50.0,16,Cambridge
2633079,Minutes to Boston-Near Beach 71-3,60,42.38342177,-71.00769402,2,4,1,1,5,5.0,4.5,5.0,5.0,4.9,30.0,12,Boston
3075507,Chic Studio On Comm Ave In Back Bay,150,42.35268023,-71.08907035,2,1,0,1,5,5.0,5.0,5.0,4.5,4.9,75.0,11,Boston
3139908,Private Floor w/ Brand New Bed,70,42.40175255,-71.10394277,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,35.0,11,Medford
2838262,Private room near Boston & Airport,70,42.43045056,-71.09673341,4,1,1,1,4,4.5,4.5,4.5,4.5,4.5,17.5,10,Medford
3820620,Cozy Room near Tufts University,65,42.42223685,-71.12462498,1,1,1,1,4,4.5,5.0,3.5,4.5,4.4,65.0,0,Medford
2263055,Private room 5 miles from Boston,52,42.43014423,-71.09590324,4,1,1,1,4,4.5,5.0,4.5,4.5,4.6,13.0,9,Medford
859242,Cozy top floor of house in Medford,150,42.4201936,-71.13716065,3,1,1,2,5,5.0,5.0,4.5,4.5,4.8,50.0,10,Medford
3485236,"Lighthouse/Nauti Getaway, by Tufts",129,42.41117364,-71.10872984,4,1,1,2,4,4.0,5.0,4.5,4.5,4.5,32.25,15,Medford
2305313,Beautiful Back Bay Apartment! ,145,42.35489605,-71.08673405,2,1,0,1,5,4.0,5.0,5.0,4.5,4.7,72.5,6,Boston
3959743,2300 sq feet in Lawrence Estates,299,42.42532213,-71.11876575,6,2,3,3,5,5.0,5.0,5.0,5.0,5.0,49.833333333333336,18,Medford
3302961,Close to Harvard & Tufts in Boston,48,42.41543519,-71.1168988,2,1,1,1,4,5.0,4.5,3.5,4.5,4.3,24.0,4,Medford
1841010,"1br Luxury apartment, near T stati ",199,42.41031925,-71.07490689,2,1,1,1,0,,,,,4.694469026548672,99.5,11,Medford
4083401,Private room in Boston area home,75,42.42278321,-71.13414844,1,1,1,1,5,5.0,5.0,4.5,5.0,4.9,75.0,13,Medford
742499,Cozy clean bedroom near Tufts,58,42.42071591,-71.12454994,1,1,1,1,4,4.0,4.5,4.5,4.0,4.2,58.0,12,Medford
4597747,Spacious room 15 min to boston  ,50,42.41179475,-71.09694917,2,1,1,1,0,,,,,4.694469026548672,25.0,10,Medford
71017,Acadia Rm- near Tufts and Davis Sq.,55,42.39905469,-71.1053077,2,2,1,1,4,4.5,5.0,4.0,4.5,4.5,27.5,8,Medford
1607776,room near malden station,40,42.42427636,-71.09971368,2,2,1,1,4,4.0,5.0,4.5,4.5,4.4,20.0,10,Medford
1950729,Private Room 15 minutes from Davis,110,42.400463,-71.11130536,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,55.0,13,Medford
1722147,Large Cozy room nr Tufts University,58,42.42249405,-71.12560202,1,2,1,1,3,4.0,4.5,4.5,4.5,4.2,58.0,7,Medford
4111769,Harvard Square--down the street!,60,42.37062473,-71.11040299,1,1,1,1,5,4.5,5.0,5.0,4.5,4.8,60.0,14,Cambridge
311240,"Luxury Back Bay Studio, River Views",275,42.35703966,-71.08450084,2,1,1,1,4,4.5,4.5,5.0,4.5,4.6,137.5,7,Cambridge
414419,Back Bay! Best Location in Boston!,125,42.3563916,-71.07532858,4,1,1,2,4,4.5,5.0,5.0,4.5,4.7,31.25,12,Beacon Hill
798213,Cambridge-Davis-Tufts-Harvard-MIT,65,42.40078228,-71.13642085,4,1,1,1,5,4.5,5.0,4.5,5.0,4.8,16.25,16,Cambridge
3043426,Lovely 2BR Apt close to Harvard Sq.,250,42.37579798,-71.10662281,5,1,2,2,5,5.0,5.0,5.0,5.0,5.0,50.0,8,Cambridge
280455,Queen Bd w/bthrm 7 min walk to MIT,99,42.36639639,-71.08646265,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,49.5,10,Cambridge
4517702,Cozy room close-by w/ Parking!,70,42.38570877,-71.08936653,2,1,1,1,5,5.0,5.0,4.0,5.0,4.8,35.0,11,Somerville
3731920,Nice room 5 miles from Boston!,45,42.42231362,-71.0984086,4,1,1,2,4,5.0,5.0,4.5,4.5,4.7,11.25,10,Medford
479364,Berkshire Rm-Int'l House near Tufts,70,42.39701887,-71.10235996,4,2,1,3,5,5.0,5.0,4.5,4.5,4.8,17.5,9,Medford
1501690,Charming Victorian Near Boston,110,42.24506873,-71.17614316,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,55.0,15,Dedham
4222164,Water view; walk to Walden Pond,85,42.41575025,-71.35489808,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,42.5,11,Lincoln
725407,Beautiful Back Bay 1BR w/ Roofdeck,209,42.35404283,-71.08633107,4,1,1,1,5,4.5,5.0,5.0,4.5,4.8,52.25,11,Boston
752298,The hidden pond sanctuary of Boston,126,42.41507445,-71.24115611,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,63.0,12,Waltham
3303644,"Newly Renovated 2 BR, 15 min to BOS",165,42.36273282,-71.23276537,5,1,2,4,5,5.0,5.0,5.0,5.0,5.0,33.0,16,Waltham
3204027,Private Bedroom ,65,42.37850829,-71.24393414,2,1,1,1,5,5.0,5.0,4.5,4.5,4.8,32.5,9,Waltham
2751,Comfortable private double bedroom,60,42.39236261,-71.20052071,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,30.0,16,Waltham
1873344,Nicely decorated in Boston suburb *,55,42.37865827,-71.21290835,2,3,1,1,5,5.0,5.0,4.5,5.0,4.9,27.5,17,Waltham
1999394,Nicely Decorated in Boston Suburb !,65,42.37531193,-71.21110798,2,3,1,1,5,5.0,5.0,5.0,5.0,5.0,32.5,18,Waltham
2863059,Nicely Decorated in Boston Suburb -,75,42.37665588,-71.21155045,2,3,1,1,5,5.0,5.0,5.0,5.0,5.0,37.5,18,Waltham
1605729,"Waltham, next to business area ",65,42.41187293,-71.23057493,1,1,1,1,4,5.0,5.0,4.5,5.0,4.8,65.0,14,Waltham
2272718,2 Bedroom Apt in South Boston,200,42.32961111,-71.0285945,4,1,2,2,5,4.5,5.0,4.5,4.5,4.7,50.0,12,Boston
4195059,Nicely Decorated in Boston Suburb,65,42.37673221,-71.21100168,2,3,1,1,5,5.0,5.0,4.5,5.0,4.9,32.5,17,Waltham
1712936,"TUFTS, HARVARD, MIT, DAVIS SQUARE ",84,42.4028753,-71.12290888,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,42.0,6,Somerville
1722241,Bed in a Studio close to the T,42,42.34080528,-71.14869215,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,21.0,7,Brighton
3839162,2 Bedroom Condo Beautifully Updated,150,42.39158419,-71.10516053,4,1,2,2,5,4.5,4.5,3.5,5.0,4.5,37.5,13,Somerville
931260,Grad pad #12 at Coolidge Corner,85,42.34080308,-71.12658985,1,0,1,1,0,,,,,4.694469026548672,85.0,7,Brookline
1343091,"Cozy room by Fenway, next to T stop",95,42.34002851,-71.11929985,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,47.5,9,Brookline
931314,"Grad pad #9 at Coolidge Corner, ",90,42.33980394,-71.12689462,2,0,1,1,4,3.5,4.5,5.0,4.5,4.4,45.0,0,Brookline
4211709,Cozy room in Brookline/Boston,45,42.33846373,-71.12073546,1,2,1,1,0,,,,,4.694469026548672,45.0,9,Brookline
962531,Sunny room Brookline BC & Longwood ,100,42.33106837,-71.14737369,1,1,1,1,5,4.5,5.0,5.0,5.0,4.9,100.0,12,Brookline
2411250,Guestroom w/priv bathroom,75,42.3988549,-71.12403426,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,37.5,8,Somerville
2292196,Hillside Studio ,94,42.34376799,-71.12841893,2,1,0,1,5,5.0,5.0,5.0,5.0,5.0,47.0,8,Brookline
2979339,2BR+ Brookline Victorian Apartment,500,42.33921526,-71.13539267,5,1,2,3,0,,,,,4.694469026548672,100.0,12,Brookline
4549099,Spacious Bedroom,60,42.37883537,-71.06954026,2,1,1,1,0,,,,,4.694469026548672,30.0,4,Charlestown
4300691,Loft in Charlestown's Navy Yard,225,42.37429707,-71.05310368,4,1,2,2,0,,,,,4.694469026548672,56.25,15,Charlestown
3820516,Silk Road Room ,210,42.37643549,-71.06535119,2,1,1,1,0,,,,,4.694469026548672,105.0,9,Charlestown
1167221,The Roost-Master Suite-The Lion,110,42.30776797,-71.11625789,3,1,1,2,5,4.5,5.0,5.0,5.0,4.9,36.66666666666666,11,Jamaica Plain
2380804,Spacious 1BR/1BA in Beacon Hill,150,42.36152917,-71.06894002,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,75.0,9,West End
1472520,Andrea's Private Bath T Downtown,90,42.30810534,-71.04619636,3,1,1,2,5,5.0,4.5,4.5,5.0,4.8,30.0,11,Dorchester
1321422,Barney's Master Bedroom T Downtown,66,42.30838012,-71.04694267,3,1,1,2,5,5.0,4.5,4.5,5.0,4.8,22.0,12,Dorchester
1574583,Near Harvard MIT 1Br Suite Apt,114,42.38330087,-71.1019147,3,1,1,2,4,5.0,4.5,4.5,4.0,4.4,38.0,12,Somerville
1344150,Apartment with private entrance,105,42.39026924,-71.11780801,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,52.5,12,Cambridge
2875267,Historic JP Carriage House ,150,42.30883694,-71.11935092,2,1,0,1,5,5.0,5.0,5.0,5.0,5.0,75.0,8,Jamaica Plain
3952949,"Clean, spacious room near T station",63,42.31563123,-71.10067824,3,1,1,1,5,5.0,4.5,4.0,4.5,4.6,21.0,10,Jamaica Plain
348762,Our House is Your House - Full bed,105,42.30569955,-71.11362069,2,0,2,2,5,5.0,5.0,5.0,5.0,5.0,52.5,12,Jamaica Plain
3953475,Charming Getaway - Harvard/MIT,150,42.37031251,-71.11196108,4,1,1,2,4,5.0,5.0,4.5,4.0,4.6,37.5,12,Cambridge
3905271,full apartment with big backyard ,145,42.39539803,-71.11475469,4,1,2,2,5,4.5,4.5,5.0,4.0,4.6,36.25,12,Somerville
2166134,"Sunny, modern 2 bedroom apt. ",220,42.33887591,-71.14605236,4,1,2,2,0,,,,,4.694469026548672,55.0,16,Brighton
2829946,NEW 2 BR / 1.5 BA steps to the T,249,42.33281091,-71.12469235,4,1,2,2,0,,,,,4.694469026548672,62.25,11,Brookline
1823024,4 CozySunny 1L Rm in Brookline,70,42.3495504,-71.11648882,1,1,1,1,4,5.0,4.5,5.0,4.5,4.7,70.0,6,Brookline
3946505,Your One Bedroom Home In Cambridge,100,42.38656428,-71.114949,3,1,1,1,5,4.5,5.0,4.5,5.0,4.8,33.333333333333336,11,Somerville
